微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
七宝 莱茵风尚 3室次卧,莱茵风尚,1990,http://sh.58.com/pinpaigongyu/29982264543180x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
大场 聚丰福邸 3室主卧,聚丰福邸,1800,http://sh.58.com/pinpaigongyu/29691738504140x.shtml
嘉定新城 绿地卡米公社 7室1厅,绿地卡米公社,1928,http://sh.58.com/pinpaigongyu/29900586401080x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
金桥 金领之都 1室1厅,金领之都,2000,http://sh.58.com/pinpaigongyu/29983157205583x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
上海大学 葑润华庭 4室主卧,葑润华庭,1980,http://sh.58.com/pinpaigongyu/29761108766761x.shtml
吴泾 虹梅景园四街坊 4室次卧,虹梅景园四街坊,1520,http://sh.58.com/pinpaigongyu/29841020026945x.shtml
洋泾 东方中华园 3室主卧,东方中华园,1900,http://sh.58.com/pinpaigongyu/29394416424618x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30048811472845x.shtml
金桥 栖山苑 3室主卧,栖山苑,1800,http://sh.58.com/pinpaigongyu/29397675881129x.shtml
川沙 德川新苑 4室次卧,德川新苑,1980,http://sh.58.com/pinpaigongyu/29690898471341x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
九亭 奥林匹克花园一期 1室0厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30013411481527x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30045268504875x.shtml
七宝 水清年华花园 1室0厅,水清年华花园,1980,http://sh.58.com/pinpaigongyu/30017084950962x.shtml
九亭 青年城公寓 1室1厅,九亭,1980,http://sh.58.com/pinpaigongyu/29894143456717x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
唐镇 幸福里 3室主卧,幸福里,1500,http://sh.58.com/pinpaigongyu/30033842042167x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
吴泾 虹梅景园四街坊 4室次卧,虹梅景园四街坊,1520,http://sh.58.com/pinpaigongyu/29841020026945x.shtml
吴泾 万乐城 1室1厅,万乐城,1745,http://sh.58.com/pinpaigongyu/29840051119044x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
吴泾 其灵公寓 1室0厅,吴泾,1968,http://sh.58.com/pinpaigongyu/29845348685263x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29923087355081x.shtml
上海大学 聚丰景都 3室次卧,聚丰景都,1500,http://sh.58.com/pinpaigongyu/29597872603435x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30046225007940x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
九亭 索纳特 1室1厅,索纳特,1980,http://sh.58.com/pinpaigongyu/29995672489395x.shtml
九亭 上海九久青年城 1室1厅,上海九久青年城,1980,http://sh.58.com/pinpaigongyu/30037880458823x.shtml
洋泾 东方中华园 3室主卧,东方中华园,1900,http://sh.58.com/pinpaigongyu/29394416424618x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30048811472845x.shtml
金桥 栖山苑 3室主卧,栖山苑,1800,http://sh.58.com/pinpaigongyu/29397675881129x.shtml
川沙 德川新苑 4室次卧,德川新苑,1980,http://sh.58.com/pinpaigongyu/29690898471341x.shtml
金杨新村 新世纪名苑 3室次卧,新世纪名苑,2000,http://sh.58.com/pinpaigongyu/29904609938885x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
江桥新城 嘉城一期(幸福港 3室次卧,嘉城一期(幸福港,1781,http://sh.58.com/pinpaigongyu/29889285093807x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29712897955911x.shtml
南翔 嘉宝小区 3室主卧,嘉宝小区,1700,http://sh.58.com/pinpaigongyu/30057829861437x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
上海大学 锦秋花园 3室次卧,锦秋花园,1530,http://sh.58.com/pinpaigongyu/29680765448772x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
大宁路 宝华现代城一期 1室1厅,宝华现代城一期,1580,http://sh.58.com/pinpaigongyu/29924933302590x.shtml
淞宝 海滨三四村小区 1室1厅,海滨三四村小区,1560,http://sh.58.com/pinpaigongyu/29771539903037x.shtml
川沙 德川新苑 4室次卧,德川新苑,1980,http://sh.58.com/pinpaigongyu/29690898471341x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
九亭 奥林匹克花园一期 1室0厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30013411481527x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30045268504875x.shtml
七宝 水清年华花园 1室0厅,水清年华花园,1980,http://sh.58.com/pinpaigongyu/30017084950962x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
杨行 柏丽华庭 1室0厅,柏丽华庭,1500,http://sh.58.com/pinpaigongyu/29914241855413x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29903852553013x.shtml
金杨新村 金台三居 3室次卧,金台三居,1800,http://sh.58.com/pinpaigongyu/29790863337924x.shtml
九亭 索纳特连锁酒店公 1室0厅,索纳特连锁酒店公,1980,http://sh.58.com/pinpaigongyu/30038434488767x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29606288138564x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
七宝 牡丹新村 3室次卧,牡丹新村,1930,http://sh.58.com/pinpaigongyu/29982250529462x.shtml
马陆 金沙湾绿地和苑 3室1厅,金沙湾绿地和苑,1500,http://sh.58.com/pinpaigongyu/29947843944264x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
王港 金枫公寓 3室主卧,王港,1600,http://sh.58.com/pinpaigongyu/29949832607692x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
九亭 良隆园 3室次卧,良隆园,1500,http://sh.58.com/pinpaigongyu/30045813278909x.shtml
金桥 金桥禹州国际三期 1室1厅,金桥禹州国际三期,2000,http://sh.58.com/pinpaigongyu/30050689046715x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30045268504875x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/29882243188789x.shtml
九亭 青年城公寓 1室1厅,九亭,1980,http://sh.58.com/pinpaigongyu/29894143456717x.shtml
杨行 柏丽华庭 1室0厅,柏丽华庭,1500,http://sh.58.com/pinpaigongyu/29914241855413x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29903852553013x.shtml
金杨新村 金台三居 3室次卧,金台三居,1800,http://sh.58.com/pinpaigongyu/29790863337924x.shtml
九亭 索纳特连锁酒店公 1室0厅,索纳特连锁酒店公,1980,http://sh.58.com/pinpaigongyu/30038434488767x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29885102144442x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
金桥 金桥禹州国际三期 1室1厅,金桥禹州国际三期,2000,http://sh.58.com/pinpaigongyu/30050689046715x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29846505672399x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29860349724984x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
古美罗阳 平南一二村 3室主卧,平南一二村,1760,http://sh.58.com/pinpaigongyu/29804070558152x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
大场 彭浦农工商公共租 8室主卧,彭浦农工商公共租,1511,http://sh.58.com/pinpaigongyu/29844950935348x.shtml
王港 阳光花城同馨苑 3室主卧,阳光花城同馨苑,1500,http://sh.58.com/pinpaigongyu/29949965029574x.shtml
洋泾 东方中华园 3室主卧,东方中华园,1900,http://sh.58.com/pinpaigongyu/29394416424618x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884163426768x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30048811472845x.shtml
金桥 栖山苑 3室主卧,栖山苑,1800,http://sh.58.com/pinpaigongyu/29397675881129x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金杨新村 新世纪名苑 3室次卧,新世纪名苑,2000,http://sh.58.com/pinpaigongyu/29904609938885x.shtml
九亭 奥林匹克花园一期 1室0厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30013411481527x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30045268504875x.shtml
七宝 水清年华花园 1室0厅,水清年华花园,1980,http://sh.58.com/pinpaigongyu/30017084950962x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
嘉定城区 湖光月色嘉贤庄 3室主卧,湖光月色嘉贤庄,1500,http://sh.58.com/pinpaigongyu/29637683865407x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29868755104444x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29740488812238x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
香花桥 都汇华庭 3室次卧,都汇华庭,1682,http://sh.58.com/pinpaigongyu/29845159291316x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
春申 春申府邸 3室次卧,春申府邸,1600,http://sh.58.com/pinpaigongyu/29868330762826x.shtml
大场 彭浦农工商公共租 9室主卧,彭浦农工商公共租,1511,http://sh.58.com/pinpaigongyu/29999830369724x.shtml
七宝 水清年华花园 1室0厅,水清年华花园,1980,http://sh.58.com/pinpaigongyu/30017084950962x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29881366875841x.shtml
九亭 青年城公寓 1室1厅,九亭,1980,http://sh.58.com/pinpaigongyu/29894143456717x.shtml
杨行 柏丽华庭 1室0厅,柏丽华庭,1500,http://sh.58.com/pinpaigongyu/29914241855413x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29903852553013x.shtml
金杨新村 金台三居 3室次卧,金台三居,1800,http://sh.58.com/pinpaigongyu/29790863337924x.shtml
九亭 索纳特连锁酒店公 1室0厅,索纳特连锁酒店公,1980,http://sh.58.com/pinpaigongyu/30038434488767x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29885102144442x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29923696488766x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29740488812238x.shtml
徐家汇 永兆豪庭 1室主卧,永兆豪庭,2000,http://sh.58.com/pinpaigongyu/29982487466685x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
江桥新城 嘉城一期(幸福港 3室次卧,嘉城一期(幸福港,1781,http://sh.58.com/pinpaigongyu/29845645535926x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
大场 彭浦农工商公共租 9室主卧,彭浦农工商公共租,1511,http://sh.58.com/pinpaigongyu/29999830369724x.shtml
九亭 枫桥丽舍瀛华苑 3室次卧,枫桥丽舍瀛华苑,1650,http://sh.58.com/pinpaigongyu/30057517647681x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30024056112074x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30046225007940x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30001111387470x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29879152036407x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
九亭 上海九久青年城 1室1厅,上海九久青年城,1980,http://sh.58.com/pinpaigongyu/30037880458823x.shtml
洋泾 东方中华园 3室主卧,东方中华园,1900,http://sh.58.com/pinpaigongyu/29394416424618x.shtml
金杨新村 云山星座苑 3室主卧,云山星座苑,2000,http://sh.58.com/pinpaigongyu/29638069227692x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884163426768x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
莘庄 万哈旺连锁精品公 1室1厅,万哈旺连锁精品公,1700,http://sh.58.com/pinpaigongyu/29563485758771x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29757156474555x.shtml
高桥 森兰名佳 1室1厅,森兰名佳,1880,http://sh.58.com/pinpaigongyu/29691617950925x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
王港 鑫港苑 3室主卧,鑫港苑,1600,http://sh.58.com/pinpaigongyu/29569729360962x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29812970901966x.shtml
嘉定新城 永盛公寓 7室主卧,嘉定新城,1938,http://sh.58.com/pinpaigongyu/29840370080445x.shtml
九亭 青年城公寓 1室1厅,九亭,1980,http://sh.58.com/pinpaigongyu/29894143456717x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金杨新村 上泰花苑 2室2厅,上泰花苑,2000,http://sh.58.com/pinpaigongyu/29881228519735x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29903852553013x.shtml
金杨新村 金台三居 3室次卧,金台三居,1800,http://sh.58.com/pinpaigongyu/29790863337924x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29885102144442x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30035410602692x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29949396224457x.shtml
洋泾 巨杨小区 3室主卧,巨杨小区,2000,http://sh.58.com/pinpaigongyu/29430552227510x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
北桥区快 万哈旺连锁精品公 1室1厅,万哈旺连锁精品公,1800,http://sh.58.com/pinpaigongyu/29539174687677x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
漕河泾 华悦家园 1室1厅,华悦家园,1900,http://sh.58.com/pinpaigongyu/29879011050793x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29812970901966x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
静安新城 九歌上郡 3室主卧,九歌上郡,1960,http://sh.58.com/pinpaigongyu/29982266913599x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
金桥 证大家园 5室次卧,证大家园,1592,http://sh.58.com/pinpaigongyu/29840339180867x.shtml
九亭 亭福小区 3室次卧,亭福小区,1500,http://sh.58.com/pinpaigongyu/30057471402154x.shtml
九亭 青年城公寓 1室1厅,九亭,1980,http://sh.58.com/pinpaigongyu/29894143456717x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金杨新村 上泰花苑 2室2厅,上泰花苑,2000,http://sh.58.com/pinpaigongyu/29881228519735x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29903852553013x.shtml
金杨新村 金台三居 3室次卧,金台三居,1800,http://sh.58.com/pinpaigongyu/29790863337924x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29885102144442x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30035410602692x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29949396224457x.shtml
洋泾 巨杨小区 3室主卧,巨杨小区,2000,http://sh.58.com/pinpaigongyu/29430552227510x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
新华路 金桥公寓 1室1厅,新华路,1800,http://sh.58.com/pinpaigongyu/30022724108358x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
五角场 兰花村 1室1厅,兰花村,1800,http://sh.58.com/pinpaigongyu/29962801402810x.shtml
杨行 天馨花园 3室主卧,天馨花园,1650,http://sh.58.com/pinpaigongyu/29714733747881x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29725250454845x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29703998131371x.shtml
上海大学 丰宝苑 3室主卧,丰宝苑,1601,http://sh.58.com/pinpaigongyu/29856522916923x.shtml
浦东周边 生安花苑 3室主卧,生安花苑,1999,http://sh.58.com/pinpaigongyu/29967474454581x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特 1室1厅,索纳特,1980,http://sh.58.com/pinpaigongyu/29993954932668x.shtml
高境 高境二村 1室1厅,高境二村,1600,http://sh.58.com/pinpaigongyu/29982040789326x.shtml
九亭 亭福大厦 1室1厅,亭福大厦,1980,http://sh.58.com/pinpaigongyu/29857620163399x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金桥 中大丽都二期 3室主卧,中大丽都二期,2000,http://sh.58.com/pinpaigongyu/29285765764047x.shtml
洋泾 羽北小区 2室次卧,羽北小区,1880,http://sh.58.com/pinpaigongyu/30048646075320x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884351834698x.shtml
金桥 邮电金桥新村 3室主卧,邮电金桥新村,2000,http://sh.58.com/pinpaigongyu/29585252838731x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29569312147386x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
杨行 天馨花园 3室主卧,天馨花园,1650,http://sh.58.com/pinpaigongyu/29725892771789x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29703998131371x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
九亭 沪亭小区 3室主卧,沪亭小区,1800,http://sh.58.com/pinpaigongyu/29725937148860x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
月浦 万业紫辰苑 4室主卧,万业紫辰苑,1520,http://sh.58.com/pinpaigongyu/29856356948424x.shtml
颛桥 鑫都宝铭苑 3室次卧,鑫都宝铭苑,1655,http://sh.58.com/pinpaigongyu/29845660224569x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30024598100550x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
洋泾 羽北小区 2室次卧,羽北小区,1880,http://sh.58.com/pinpaigongyu/30048646075320x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884351834698x.shtml
金桥 邮电金桥新村 3室主卧,邮电金桥新村,2000,http://sh.58.com/pinpaigongyu/29585252838731x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金桥 今达花园 3室次卧,今达花园,1980,http://sh.58.com/pinpaigongyu/29815643352637x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29873750352825x.shtml
金桥 双桥小区 3室次卧,双桥小区,1800,http://sh.58.com/pinpaigongyu/29373939497397x.shtml
七宝 水清年华花园 1室0厅,水清年华花园,1980,http://sh.58.com/pinpaigongyu/30015167273538x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
上海大学 聚丰景都 3室次卧,聚丰景都,1600,http://sh.58.com/pinpaigongyu/29586847281865x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
上海大学 星福家园 3室主卧,星福家园,1700,http://sh.58.com/pinpaigongyu/29958350807117x.shtml
江桥新城 天禧嘉苑 3室主卧,天禧嘉苑,1547,http://sh.58.com/pinpaigongyu/29840571239236x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
吴泾 虹梅景苑三街坊 2室次卧,虹梅景苑三街坊,1547,http://sh.58.com/pinpaigongyu/29845597681471x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
惠南 民乐城惠益绿苑 2室1厅,民乐城惠益绿苑,2000,http://sh.58.com/pinpaigongyu/29805143929645x.shtml
梅陇 上海闵行晶城 3室次卧,上海闵行晶城,1583,http://sh.58.com/pinpaigongyu/29840632605888x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29873205059918x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30024383066434x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30017918219064x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30002302734398x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特 1室1厅,索纳特,1980,http://sh.58.com/pinpaigongyu/29994550398513x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884456523066x.shtml
